,price_log,bedrooms,bathrooms,floors,condition_num,extracted_grade_num,waterfront_YES,greenbelt_YES,basement_1.0,sewer_PUBLIC,heat_Electricity/Solar,heat_Gas,heat_Gas/Solar,heat_Oil,sqft_lot_log,sqft_above_log,garage,patio
25194,13.500799813124575,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.195885391314796,7.620705086838262,1,1
18255,13.437174117244362,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.245384468120747,7.779048644925556,1,1
19417,13.42984807715229,4,3.0,2.0,3,8,0,0,0,1,0,1,0,0,8.245384468120747,7.843848638152472,1,1
25922,13.674868228161808,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.406038142050075,7.620705086838262,1,1
27850,13.324324149450632,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.249313746260636,7.7706452341291765,1,1
13561,13.497369278027785,3,2.5,2.0,4,8,0,0,0,1,0,1,0,0,8.249313746260636,7.620705086838262,1,1
27829,13.623138665316818,4,2.5,2.0,5,8,0,0,0,1,0,1,0,0,8.201111644442758,7.620705086838262,1,1
17495,14.115615150414612,4,2.5,2.0,3,10,0,0,0,1,0,1,0,0,8.832879460277615,8.06777619577889,1,1
17726,14.09692301740246,4,3.0,2.0,3,10,0,0,0,1,0,1,0,0,8.885579291282982,8.210668031162976,1,1
10699,13.972514306773938,4,2.5,2.0,3,9,0,0,0,1,0,1,0,0,8.824089482791823,7.940939762327791,1,1
391,13.997832114758229,5,2.5,2.0,3,10,0,0,0,1,0,1,0,0,9.013595294516504,8.15478757276852,1,0
21044,13.790192749979985,4,2.5,2.0,3,9,0,0,0,1,0,1,0,0,8.972463821059907,7.975908360165538,1,0
27059,14.09692301740246,4,2.5,2.0,3,9,0,0,0,1,0,1,0,0,8.936824154997302,8.131530710604252,1,1
10770,13.716794585025117,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,9.23327534325868,7.7706452341291765,1,1
22548,13.81049801614073,4,2.5,2.0,3,9,0,0,0,1,0,1,0,0,8.822027322685583,8.131530710604252,1,0
21771,13.785051350479566,3,2.5,2.0,3,9,0,0,0,1,0,1,0,0,8.725832056527565,7.975908360165538,1,1
25583,13.8224861717007,3,2.5,2.0,3,9,0,0,0,1,0,1,0,0,8.560635749259074,7.930206206684683,1,1
15257,13.636383892066839,3,2.5,2.0,3,9,0,0,0,1,0,1,0,0,8.653819788948063,7.930206206684683,1,1
9765,14.077874822431765,4,2.5,2.0,3,9,0,0,0,1,0,1,0,0,8.720134035412928,8.131530710604252,1,0
13327,14.115615150414612,4,3.5,2.0,3,9,0,0,0,1,0,1,0,0,8.622273667866745,8.131530710604252,1,1
25383,13.815510557964274,4,2.5,2.0,3,10,0,0,0,1,0,1,0,0,8.87905466204227,8.210668031162976,1,1
12923,13.815510557964274,4,2.5,2.0,3,10,0,0,0,1,0,1,0,0,8.90354343566472,8.210668031162976,1,1
3324,14.038654109278484,4,2.5,2.0,3,10,0,0,0,1,0,1,0,0,8.834045641167798,8.143226750367445,1,1
27781,14.204168547756057,5,3.0,2.0,3,10,0,0,0,1,0,1,0,0,9.34084218004034,8.271292652979412,1,1
22834,13.919870573288517,4,2.5,2.0,3,9,0,0,0,1,0,1,0,0,8.906257878156621,8.070906088787819,1,1
27341,13.687677186454389,4,3.0,2.0,3,9,0,0,0,1,0,1,0,0,8.610501368549889,8.016317898503415,1,1
28417,13.687677186454389,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.630521876723241,8.04237800517328,1,1
2380,13.554145793829866,4,2.5,2.0,3,8,0,1,0,1,0,1,0,0,8.517193191416238,8.04237800517328,1,1
3920,13.798364399129303,3,2.0,1.0,5,6,0,0,1,0,0,0,0,0,12.506177237980511,7.272398392570047,0,1
26127,13.681979165339751,3,2.5,2.0,3,9,0,0,0,0,0,1,0,0,10.768063848723605,7.779048644925556,1,0
10821,13.592367006650065,2,2.0,1.0,4,7,0,0,0,0,0,1,0,0,10.768063848723605,7.615791072035833,0,1
20677,13.42984807715229,4,2.5,2.0,4,7,0,0,0,0,0,0,0,1,10.308952660644293,7.705262474866325,0,1
25321,13.340695371721317,3,2.0,1.0,5,6,0,0,0,0,0,0,0,0,9.903487552536127,7.162397497355718,0,0
26938,13.527828485512494,3,1.5,1.0,4,7,0,0,0,0,0,0,0,1,9.903487552536127,7.426549072397305,1,1
12075,12.983101310070822,1,1.5,1.5,3,6,0,0,0,0,0,0,0,0,10.221650332241495,6.937314081223682,0,1
27280,13.255144488638146,3,2.0,1.0,3,7,0,0,0,0,0,1,0,0,9.903487552536127,7.029972911706386,1,1
29245,13.17115354157376,3,2.0,1.0,3,7,0,0,1,0,0,0,0,0,10.094107912144779,7.749322464660356,1,1
22329,12.691580461311874,3,1.0,1.0,2,7,0,0,0,0,0,0,0,0,9.375854810453756,7.533693709848633,1,0
27392,13.151922179645874,2,1.0,1.0,3,5,0,0,0,0,0,0,0,0,9.94270826568941,6.897704943128636,0,0
7757,13.737549016494562,3,2.5,2.0,3,7,0,0,0,0,0,1,0,0,9.987828700969878,7.426549072397305,1,1
25720,13.560618308335483,3,2.5,1.5,4,7,0,0,1,0,0,0,0,0,10.01480528866808,7.1853870155804165,0,1
11687,13.314635265051452,3,2.0,1.0,3,7,0,0,0,1,0,1,0,0,8.757783656334167,7.154615356913663,1,1
22191,13.110290796170059,3,2.0,1.0,3,7,0,0,0,1,0,1,0,0,8.76389700713946,7.003065458786462,1,1
21331,13.339891189932903,3,2.5,1.0,5,7,0,0,1,1,0,1,0,0,9.107421317968342,7.170119543449628,1,1
14225,13.038981768465277,3,2.0,1.0,3,7,0,0,0,1,0,1,0,0,8.757783656334167,7.306531398939505,1,1
20257,13.306350213517344,3,2.0,1.0,4,7,0,0,0,1,0,1,0,0,8.816111895794005,7.003065458786462,1,1
4785,13.235692062711331,3,2.0,1.0,3,7,0,0,0,1,0,1,0,0,8.770904744296866,7.154615356913663,1,0
7078,14.038654109278484,4,2.0,1.0,3,7,0,0,1,0,0,0,0,1,12.45174842871143,7.1929342212158,0,1
28569,14.73100096966766,4,3.0,1.0,3,9,0,0,1,1,0,0,0,0,9.035986984831405,7.61085279039525,1,1
2040,14.085537695177335,4,2.5,1.0,5,8,0,0,1,1,0,1,0,0,8.630521876723241,6.984716320118266,1,1
27323,14.511154618722806,4,3.5,2.0,3,10,0,0,1,1,0,1,0,0,8.493310250952906,7.779048644925556,1,1
19500,14.282384294201082,4,3.0,1.5,5,7,0,0,1,1,0,1,0,0,8.579040594742317,7.396335293800808,1,0
18296,14.7632999568978,4,4.0,2.0,3,9,0,0,1,1,0,1,0,0,8.740816627567298,7.630461261783627,1,1
28757,12.066132187221994,4,2.5,1.0,4,8,0,0,0,0,0,0,0,1,10.386037150950381,7.904703913873747,0,0
13838,13.664687668229691,2,2.5,2.0,3,7,0,0,0,1,0,0,0,0,8.50045386741194,7.170119543449628,1,1
22375,13.440089571204487,2,2.5,2.0,3,7,0,0,0,1,0,0,0,0,7.189922170745808,7.047517221357296,0,0
20062,13.604789526648622,3,2.5,2.0,3,7,0,0,0,1,0,0,0,0,7.954021087278037,7.27931883541462,0,1
29549,13.316284070041636,4,3.0,1.0,3,7,0,0,1,1,0,1,0,0,9.12347443895452,7.200424892944957,1,1
653,13.933293593620657,4,1.0,1.0,3,7,0,0,1,1,0,1,0,0,9.560363239834537,6.956545443151569,0,1
25377,14.018451401960965,5,2.5,1.0,3,7,0,0,1,1,0,1,0,0,9.027018314848645,7.114769448366463,0,1
22855,14.194631690732837,4,3.0,1.0,4,8,0,0,1,0,0,1,0,0,9.704670693212975,7.444248649496705,0,1
3004,13.790192749979985,3,2.0,1.0,3,8,0,0,1,0,0,1,0,0,9.696955267027116,7.114769448366463,0,1
6,14.091039327300381,3,3.0,1.0,4,9,0,0,0,0,0,0,0,1,10.224628578731574,7.640123172695364,0,1
3505,14.006957022535229,3,2.0,1.0,3,8,0,0,1,0,0,0,0,1,9.899881056942016,7.313220387090301,0,1
22198,13.9108207377686,3,3.0,1.0,3,8,0,0,1,0,0,1,0,0,11.598185308921051,7.731930721948486,1,1
27797,13.652991628466498,4,2.5,2.0,3,8,0,0,0,0,0,1,0,0,11.602171842484424,7.723120092266331,1,1
6067,14.122995257712235,4,2.5,2.0,4,9,0,0,0,0,0,1,0,0,11.602171842484424,7.986164860332727,1,1
15394,13.790192749979985,4,3.0,2.0,4,8,0,0,0,0,0,1,0,0,11.602171842484424,7.855544677915663,1,1
19132,13.795307850646754,3,2.5,2.0,4,7,0,0,1,0,0,1,0,0,11.553184100833791,7.886081401775745,1,1
10138,14.204168547756057,5,4.0,2.0,4,8,0,0,0,0,0,1,0,0,11.569778276563012,8.335671314792847,0,1
20185,13.790192749979985,4,2.5,2.0,4,8,0,1,0,1,0,1,0,0,8.748304912379623,7.8632667240095735,1,1
26619,13.825460888817442,3,2.5,2.0,3,8,0,1,0,1,0,1,0,0,8.699514748210191,7.989560449333865,1,1
26902,14.058456736574664,4,2.5,2.0,3,8,0,1,0,1,0,1,0,0,8.808369153122275,7.8632667240095735,1,1
1382,13.764217263576723,4,2.5,2.0,3,8,0,1,0,1,0,1,0,0,8.699514748210191,7.996317231796746,1,1
22513,14.083244992606359,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.890135107818843,7.948031990637284,1,1
11615,14.176675407175859,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.88875674784872,7.996317231796746,1,1
30131,14.09692301740246,4,2.5,2.0,4,8,0,0,0,1,0,1,0,0,8.701845363548474,7.962067308753666,1,1
28334,12.923424514786936,4,2.5,2.0,3,8,0,1,0,1,0,1,0,0,8.621012520055235,7.951559331155252,1,1
19780,13.73873749915836,3,2.5,2.0,3,8,0,1,0,1,0,1,0,0,8.780787468338929,7.682482446534506,1,1
2010,13.017002861746503,2,1.0,1.0,4,6,0,0,0,1,0,0,0,0,8.881836305004146,6.802394763324311,1,0
11805,13.235692062711331,2,1.0,1.0,5,6,0,0,0,1,0,1,0,0,8.990566138131577,6.897704943128636,0,0
15833,11.59688050946368,3,1.0,1.0,5,6,0,0,0,1,0,0,0,1,8.865876285425417,7.106606137727303,0,0
1078,13.038981768465277,2,1.0,1.0,4,6,0,0,0,1,0,0,0,1,8.881836305004146,6.606650186198215,1,1
3496,11.22818572627257,2,1.0,1.0,4,6,0,0,0,1,0,0,0,0,8.892199092039693,6.672032945461067,1,0
24498,13.208541073645382,3,1.0,1.0,5,6,0,0,0,1,0,0,0,0,9.206834232646894,6.802394763324311,0,1
3346,13.370394644226318,3,2.0,1.0,5,7,0,0,1,1,0,0,0,0,9.272281773516365,6.824373670043086,1,1
28095,13.235692062711331,5,2.0,1.0,4,7,0,0,1,1,0,0,0,0,9.006999447958153,6.887552571664617,1,1
19396,13.287877815881902,3,2.0,1.0,5,7,0,0,1,1,0,0,0,0,9.550021739538344,6.887552571664617,1,1
19642,13.422467969854667,3,1.5,1.0,4,7,0,0,1,1,0,0,0,0,9.102309627762478,6.887552571664617,1,1
20087,10.625732263919769,3,2.0,1.0,4,7,0,0,1,1,0,0,0,0,8.902455592206882,6.824373670043086,1,1
17002,13.071070083016778,2,1.5,1.0,4,6,0,0,1,1,0,0,0,0,8.919319398258887,6.975413927455952,0,1
16539,13.049792684569493,2,1.5,1.0,4,6,0,0,1,1,0,1,0,0,8.987196820661973,6.309918278226516,1,1
3877,13.592304504696857,4,2.5,1.0,4,7,0,0,0,0,0,1,0,0,9.241839039035554,7.560080465021827,1,1
6574,12.594730635321957,3,2.0,1.0,4,7,0,1,0,0,0,1,0,0,9.70643807033756,7.52294091807237,1,0
22099,13.304684934198283,3,2.5,1.0,5,7,0,0,0,0,0,1,0,0,9.309280319831087,7.495541943884256,1,0
1892,13.531156275605168,4,3.0,1.0,4,7,0,0,1,0,0,1,0,0,9.259130536145614,7.326465613840322,1,1
29492,13.458835614025542,3,2.5,1.0,3,8,0,0,0,0,0,0,0,0,9.757305042358047,7.444248649496705,1,0
19330,13.270783382522602,3,1.0,1.0,5,7,0,0,0,0,0,1,0,0,9.315600882633676,7.333023014386481,0,0
10202,14.166167429577444,5,2.0,2.0,3,7,0,0,0,1,0,1,0,0,9.317938382574201,7.696212639346407,0,1
12783,13.253391639810733,4,3.0,1.0,4,7,0,0,1,1,0,1,0,0,8.881975184248867,7.27931883541462,1,1
28255,13.190022025878143,3,3.0,2.0,4,7,0,0,0,1,0,1,0,0,8.895081531754167,7.489970898834801,1,1
19169,13.312983737012978,5,3.0,1.0,4,8,0,0,1,1,0,1,0,0,9.784760321267326,7.222566018822171,1,1
5277,13.554145793829866,5,3.0,1.0,3,7,0,0,1,0,0,1,0,0,9.185022563991893,7.090076835776092,0,0
26161,13.081541382884074,3,2.0,1.0,2,7,0,0,1,1,0,1,0,0,9.021115038865434,6.993932975223189,1,1
17915,13.340695371721317,3,2.5,2.0,4,7,0,0,0,1,0,1,0,0,9.097395612960048,7.3901814282264295,1,0
10972,13.017002861746503,3,2.0,1.0,3,7,0,0,0,1,0,0,0,0,8.886823846515187,7.286191714702382,1,1
11250,13.071070083016778,3,2.0,2.0,4,7,0,0,0,1,0,0,0,0,8.886823846515187,7.047517221357296,1,1
15822,12.89921982609012,3,2.0,1.0,3,7,0,0,1,1,0,0,0,0,9.090993614343617,6.927557906278317,1,0
6904,14.496078956317358,5,4.0,2.0,4,9,0,0,1,1,0,1,0,0,8.699514748210191,7.9229859587111955,1,1
6489,14.626440774180603,4,2.5,1.0,5,9,0,0,1,1,0,1,0,0,8.688453800850768,7.478734825567875,1,1
14519,14.28987964471965,4,3.5,1.0,3,8,0,0,1,1,0,1,0,0,8.715880102296456,7.501082124259871,1,1
13499,13.369223455335854,5,3.0,1.0,3,8,0,0,1,1,0,1,0,0,9.169518377455928,7.07326971745971,1,1
8582,13.329377546788654,3,3.0,1.0,4,7,0,0,1,1,0,0,0,0,9.251098364448351,7.371489295214277,1,1
14791,13.294634598344782,4,2.5,1.0,4,8,0,0,1,1,0,1,0,0,9.251098364448351,7.114769448366463,1,1
22272,13.764217263576723,4,3.0,1.0,4,8,0,0,1,1,0,1,0,0,9.359622074691938,7.3777589082278725,1,1
19543,13.592367006650065,3,3.0,1.0,5,8,0,0,1,1,0,1,0,0,9.226213721132472,7.146772179452637,0,1
27217,13.748301808270824,5,3.5,2.0,3,8,0,0,0,1,0,1,0,0,8.464003362902119,8.147867129923947,1,1
10432,13.403020834919145,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.41027590907016,7.741967899820685,1,1
26155,13.38472764187182,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.494129251817686,7.96693349840484,1,1
5328,13.395439297466748,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.1886891244442,7.741967899820685,1,1
27736,13.399995114002609,4,2.5,2.0,3,8,0,0,0,1,0,0,0,0,8.1886891244442,7.8383433155571165,1,1
8218,13.465953081794405,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,9.593491702487762,8.054522609537294,1,1
4742,13.495993761992475,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.366370301681654,7.741967899820685,1,1
8823,13.547631112808673,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.814776088545281,8.054522609537294,1,1
10573,13.415032991367148,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.879611609982035,7.8383433155571165,1,1
4005,13.563195629349785,3,1.0,1.5,4,7,0,0,0,1,0,0,0,0,8.648221453822641,7.138866999945524,1,1
26466,13.718118211955625,3,1.5,1.0,3,7,0,0,0,1,0,1,0,0,8.928507824313293,7.333023014386481,1,1
16053,13.458835614025542,3,2.0,1.0,3,7,0,0,1,1,0,1,0,0,8.960339366492091,6.672032945461067,1,1
12594,13.710150042306449,3,3.0,1.0,5,7,0,0,1,1,0,1,0,0,8.876823763180603,6.993932975223189,1,1
28622,13.369223455335854,4,1.0,1.0,3,6,0,0,1,1,0,0,0,1,8.918784137975802,6.897704943128636,0,0
26663,13.493926933836812,3,2.0,1.0,4,7,0,0,0,1,0,0,0,0,8.946114375560743,7.138866999945524,1,1
28920,13.199324418540456,2,1.0,1.0,4,7,0,0,0,1,0,0,0,1,9.119758993744945,6.877296071497429,1,1
9709,12.80765263256463,3,2.0,1.0,4,7,0,0,0,1,0,1,0,0,9.546812608597396,7.326465613840322,0,0
12429,13.42984807715229,4,3.0,1.0,5,7,0,0,1,1,0,1,0,0,9.546812608597396,7.02108396428914,1,1
20485,13.369223455335854,4,2.5,2.0,5,7,0,0,0,1,0,1,0,0,9.615805480084347,7.560080465021827,1,0
20899,13.16158409055761,4,2.5,1.0,4,8,0,0,1,1,0,1,0,0,9.393328373313297,7.038783541388542,1,0
9327,13.230320518909421,3,2.5,2.0,3,8,0,0,1,1,0,1,0,0,6.905753276311464,7.02108396428914,1,1
11656,13.321214236149494,3,2.5,3.0,3,8,0,0,0,1,0,1,0,0,7.426549072397305,7.438383530044307,1,1
6652,13.38472764187182,3,3.0,2.0,3,8,0,0,1,1,0,1,0,0,7.7354333524996886,7.1853870155804165,1,1
18358,13.891081744811348,3,2.0,1.0,5,7,0,0,1,1,0,1,0,0,9.22276289197474,6.907755278982137,0,1
18791,13.380101573483037,2,1.0,1.0,3,7,0,0,0,1,0,0,0,1,8.817297783866575,6.84587987526405,1,0
24975,13.422467969854667,3,1.0,1.5,3,7,0,0,1,1,0,1,0,0,8.817297783866575,7.177782416195197,1,1
27770,13.296316684527767,4,3.0,1.0,4,8,0,0,1,1,0,1,0,0,9.479451058842528,7.414572881350589,1,1
10228,12.206072645530174,5,3.0,1.0,3,8,0,0,1,1,0,1,0,0,9.877143577196525,7.4673710669175595,1,1
25081,13.422467969854667,4,3.0,1.0,5,8,0,0,1,1,0,1,0,0,9.802616942151154,7.450079569807499,1,1
18139,13.527761816623505,5,3.0,1.0,4,8,0,0,1,1,0,1,0,0,9.699472381656918,7.272398392570047,1,1
14874,13.737549016494562,3,3.0,1.0,4,8,0,0,1,1,0,1,0,0,9.432122997651051,7.3901814282264295,1,0
17997,13.36295384232226,3,2.0,1.0,5,8,0,0,0,0,0,1,0,0,9.393827915410107,7.528331766707247,0,1
26669,13.62918097977278,4,3.0,1.0,4,8,0,0,1,1,0,1,0,0,9.775995032020852,7.450079569807499,1,1
17634,13.500799813124575,5,3.0,1.0,4,8,0,0,1,1,0,1,0,0,9.588982266040471,7.495541943884256,1,1
19575,13.345506928718539,4,3.0,1.0,4,8,0,0,1,1,0,1,0,0,9.392661928770137,7.444248649496705,1,1
13689,13.386264921190707,3,2.5,1.0,4,8,0,0,0,1,0,1,0,0,9.254357257392957,7.723120092266331,1,1
9819,13.132313708257497,4,3.0,1.0,4,8,0,0,1,1,0,1,0,0,9.76978471664462,7.1929342212158,1,1
11890,13.458835614025542,5,4.0,1.0,5,8,0,0,1,1,0,0,0,0,9.689984878258599,7.3777589082278725,1,1
29342,13.42984807715229,4,2.0,1.0,3,8,0,0,1,1,0,1,0,0,9.570877846729212,7.162397497355718,0,1
5598,13.458835614025542,3,2.0,1.0,3,8,0,0,0,1,0,1,0,0,9.48910782703839,7.517520850603031,1,1
20640,12.345834587905333,4,2.5,1.0,3,8,0,0,0,1,0,1,0,0,9.528430400599346,7.258412150595307,1,0
22033,13.693342923990066,5,3.0,1.0,3,9,0,0,1,1,0,1,0,0,9.926031516971022,7.682482446534506,1,1
11885,13.560618308335483,4,3.0,1.0,4,8,0,0,1,1,0,1,0,0,9.62832676063802,7.383989457978509,1,1
3014,13.87377946608825,5,3.0,1.0,4,9,0,0,1,1,0,1,0,0,9.674891664210184,7.696212639346407,1,1
15037,14.608503073493935,4,3.5,1.0,3,10,0,0,0,1,0,1,0,0,9.591854259261833,8.131530710604252,1,1
23549,13.81049801614073,3,2.5,1.0,3,9,0,0,1,1,0,1,0,0,9.39357817555449,7.718685495198466,1,1
17670,13.835313185260453,3,2.0,1.0,4,9,0,0,0,1,0,0,0,0,9.471627133068433,7.590852123688581,1,0
16406,14.038654109278484,3,2.5,1.0,4,9,0,0,1,1,0,0,0,0,9.417354541360508,7.8632667240095735,1,1
12789,13.91535589293399,4,2.5,1.0,3,9,0,0,1,1,0,0,0,0,10.335691957833914,7.489970898834801,1,1
16701,13.599839021488766,4,3.0,1.0,4,8,0,0,1,1,0,1,0,0,9.159047077588632,7.138866999945524,1,1
5587,14.027390916999773,3,2.5,2.0,4,10,0,0,1,1,0,0,0,0,9.467150780760877,7.67786350067821,1,1
29191,13.819502579233811,3,2.0,1.0,3,7,0,0,1,1,0,0,0,1,8.946374826141717,6.937314081223682,1,1
2740,13.907177746490097,3,2.0,1.0,4,7,0,0,1,1,0,0,0,1,8.946374826141717,7.200424892944957,1,0
21304,13.955272500339433,3,2.0,1.0,4,8,0,0,1,1,0,0,0,1,8.946374826141717,6.993932975223189,1,1
8776,14.334304351379442,4,4.5,1.0,4,11,0,0,1,1,0,1,0,0,9.60911649193355,7.989560449333865,1,1
22779,14.026581528044215,4,4.5,1.0,3,10,0,0,1,1,0,1,0,0,9.61587214452889,8.009695357742922,1,1
24943,13.840203170554645,3,3.0,1.0,4,9,0,0,1,0,0,1,0,0,10.427624190361792,7.52294091807237,0,1
21440,13.920771068621766,4,2.0,1.0,4,8,0,0,1,0,0,1,0,0,10.039765170828677,7.432483807917119,1,0
8969,13.698976741708323,6,2.5,2.0,4,10,0,0,1,0,0,1,0,0,9.903487552536127,7.5443321080536885,1,1
13752,14.237504968023648,3,3.0,1.0,4,8,0,0,1,0,0,1,0,0,10.015252515866948,7.444248649496705,1,1
24508,13.804449610604848,6,2.0,1.0,3,8,0,0,1,0,0,0,0,1,10.565144066004702,7.533693709848633,1,1
3211,13.337474757021274,3,2.0,1.0,3,7,0,0,0,0,0,0,0,0,9.903487552536127,7.506591780070841,0,1
59,13.37700559577791,3,2.0,1.0,3,7,0,0,1,0,0,0,0,1,9.680344001221918,7.177782416195197,1,1
3512,13.566985094047014,3,3.0,1.0,3,8,0,0,1,1,0,1,0,0,9.873595194671092,7.3777589082278725,1,0
11999,13.592367006650065,4,3.0,1.0,3,8,0,0,1,1,0,0,0,0,10.636576340189022,7.549609165154532,1,1
17803,13.514405465180353,4,3.0,1.0,5,9,0,0,1,1,0,1,0,0,9.884304733119354,7.258412150595307,1,1
230,13.38472764187182,3,2.5,1.0,3,8,0,0,1,0,0,1,0,0,9.615805480084347,7.1853870155804165,1,1
26761,13.074223002076394,4,3.0,1.0,4,7,0,0,1,1,0,0,0,0,9.20029003612268,6.946975992135418,1,1
26074,13.123362877737412,3,3.0,1.0,5,7,0,0,1,1,0,1,0,0,9.96815106586185,6.907755278982137,1,1
24932,13.367659733359671,4,2.0,1.0,4,7,0,0,1,0,0,0,0,1,9.798127036878302,7.3395376954076745,0,0
4223,13.997832114758229,4,3.5,2.0,3,10,0,0,0,1,0,0,0,0,9.186355009225672,8.416267272826277,1,1
18851,13.142166004700508,5,1.5,1.0,3,8,0,0,1,1,0,0,0,0,8.922658299524402,7.106606137727303,1,1
25107,13.073173133213556,3,3.0,1.0,4,7,0,0,1,1,0,1,0,0,8.825265953515752,7.138866999945524,1,1
24913,13.17115354157376,3,1.5,1.0,4,7,0,0,1,1,0,1,0,0,9.197255132427527,6.946975992135418,0,1
18728,13.304684934198283,5,2.0,1.0,4,7,0,0,1,1,0,0,0,0,9.153770020487789,6.84587987526405,0,1
10595,12.706847933442663,3,1.0,1.0,4,7,0,0,0,1,0,0,0,1,8.648221453822641,6.984716320118266,1,1
17836,12.66032791780777,3,1.0,1.0,4,7,0,0,0,1,0,1,0,0,9.017968479328726,7.1308988302963465,1,1
10357,14.414347059052979,5,3.0,2.0,3,9,0,0,0,1,0,1,0,0,8.460622839927844,7.992944547318106,1,1
24107,14.669925886120343,5,3.5,2.0,3,9,0,0,1,1,0,1,0,0,8.411832675758411,7.908387159290043,1,1
25468,14.508657738524219,5,3.0,2.0,3,9,0,0,0,1,0,1,0,0,8.517193191416238,8.003028666384733,1,1
15855,13.526494262499357,3,2.0,1.0,4,7,0,0,0,1,0,1,0,0,9.210340371976184,7.432483807917119,0,1
12311,14.580978400103845,2,2.0,1.0,3,7,0,0,1,1,0,0,0,1,8.517193191416238,7.090076835776092,0,0
16644,14.678400513111313,4,2.5,3.0,3,10,0,0,0,1,0,1,0,0,8.391176350832751,7.904703913873747,1,1
20570,14.22097566607244,4,3.5,2.5,4,8,0,0,1,1,0,1,0,0,8.517193191416238,7.9724660159745655,0,1
5349,13.604789526648622,2,1.5,1.5,5,6,0,0,0,1,0,1,0,0,8.294049640102028,7.170119543449628,0,1
20032,13.38472764187182,4,2.5,1.0,3,8,0,0,1,1,0,1,0,0,9.152605321324945,7.383989457978509,1,1
6727,13.36138027787483,4,3.0,1.0,3,8,0,0,1,1,0,1,0,0,9.302463660851988,7.383989457978509,1,1
2734,13.384650715836164,5,2.5,2.0,4,8,0,0,0,1,0,1,0,0,9.291920358968605,7.90100705199242,1,1
7247,13.403020834919145,5,2.5,2.0,4,8,0,0,0,1,0,1,0,0,9.183585634667363,7.8399193600125825,1,1
14806,13.38472764187182,4,2.5,2.0,4,8,0,0,0,1,0,1,0,0,9.210340371976184,7.944492163932159,1,1
4777,13.500799813124575,3,2.5,1.0,4,8,0,0,0,1,0,1,0,0,9.099073559547596,7.590852123688581,1,0
12355,13.541073712262515,4,2.5,2.0,4,8,0,0,0,1,0,1,0,0,8.882530508433623,7.832014180505469,1,1
2383,13.217673557208654,5,2.5,1.0,3,7,0,0,1,1,0,0,0,1,8.952217101765946,7.365180126021013,1,1
14869,15.05822319060614,4,5.0,2.0,3,12,0,0,1,1,0,1,0,0,8.16735198705607,8.199738960630786,1,1
10994,14.912454789531687,4,3.5,2.0,3,12,0,0,1,1,0,1,0,0,7.8504931808711405,7.989560449333865,1,1
1665,14.823468478364253,4,3.5,2.0,3,12,0,0,1,1,0,1,0,0,7.640123172695364,7.989560449333865,1,1
22878,14.862829552244833,3,3.5,2.0,5,11,0,0,1,1,0,1,0,0,7.724888439323074,7.731930721948486,1,1
11482,14.682611045647658,3,3.0,2.0,3,11,0,0,1,1,0,1,0,0,7.509335266016592,7.948031990637284,1,1
21434,13.681979165339751,4,3.0,1.0,5,8,0,0,0,1,0,1,0,0,10.120572789266374,7.630461261783627,1,0
16174,13.676248490630767,8,6.0,1.0,5,7,0,0,1,0,0,1,0,0,9.287301413112312,7.635303886259415,0,1
9040,13.329377546788654,3,1.5,1.0,3,7,0,0,0,0,0,0,0,1,9.471627133068433,7.200424892944957,1,0
21883,14.375126345899696,4,3.0,1.0,4,8,0,0,1,0,0,1,0,0,9.41548287218084,7.346010209913293,1,1
27793,11.082142548877775,4,2.5,1.0,5,8,0,0,0,1,0,1,0,0,9.439943018351132,7.560080465021827,1,0
15343,14.050582680143757,4,2.5,1.0,3,7,0,0,0,1,0,1,0,0,9.360741172643708,7.414572881350589,1,1
12779,13.7525707581904,4,2.5,1.0,3,8,0,0,0,1,0,1,0,0,9.255982729854884,7.696212639346407,1,1
25743,13.399995114002609,4,2.0,1.0,4,7,0,0,1,0,0,0,0,1,9.032409163483521,6.917705609835305,0,0
18003,13.337474757021274,3,2.5,1.0,3,7,0,0,1,0,0,0,0,0,9.22276289197474,7.333023014386481,1,1
14861,14.123265809345135,4,2.5,1.0,4,9,0,0,1,1,0,1,0,0,9.507180382212729,7.560080465021827,1,1
19577,13.10724973959428,3,3.0,1.0,4,7,0,0,1,1,0,1,0,0,8.699514748210191,7.215239978730097,1,0
7408,13.244581010128577,3,2.0,1.0,4,7,0,0,0,1,0,1,0,0,8.795884972029885,7.265429723253953,1,0
22980,13.272506035834049,3,2.0,1.0,4,7,0,0,0,1,0,1,0,0,8.761550139129644,7.237059026124737,1,1
