,price_log,sqft_lot,sqft_above,sqft_garage,sqft_patio,bedrooms,bathrooms,floors,condition_num,extracted_grade_num,waterfront_YES,greenbelt_YES,basement_1.0,sewer_PUBLIC,heat_Electricity/Solar,heat_Gas,heat_Gas/Solar,heat_Oil
12289,13.652991628466498,11008,720,0,0,2,1.0,1.0,2,6,0,0,0,1,0,1,0,0
8759,14.914122846632385,20645,1980,0,0,3,2.0,1.5,3,7,0,0,1,1,0,0,0,1
10387,14.375126345899696,7425,1350,0,260,5,2.0,1.0,4,7,0,0,1,1,0,1,0,0
28317,14.603967918328545,8225,2630,0,60,4,2.5,2.0,3,9,0,0,0,1,0,1,0,0
13025,14.176675407175859,6750,2420,0,0,5,4.0,2.0,3,7,0,0,0,1,0,0,0,1
4613,13.981024996441848,6480,1300,0,0,4,2.0,1.0,5,8,0,0,1,1,0,1,0,0
29567,12.650559729095875,6750,620,0,0,2,1.0,1.0,3,7,0,0,1,1,0,0,0,1
13870,13.795256828937006,10126,1320,0,0,6,2.0,1.0,3,7,0,0,1,1,0,0,0,1
2834,13.556739829006913,7200,940,0,0,2,1.0,1.0,3,7,0,0,0,1,0,0,0,1
15085,13.527828485512494,7200,1550,350,420,3,2.0,1.0,3,8,0,0,1,1,0,1,0,0
7854,13.704578997256993,6700,1140,0,630,3,2.0,1.5,5,7,0,0,1,1,0,0,0,0
22223,13.415032991367148,5280,920,300,180,2,1.5,1.0,4,7,0,0,0,1,0,0,0,0
7586,13.493926933836812,6350,750,0,180,1,1.0,1.0,3,6,0,0,1,1,0,0,0,1
14832,13.721199878493033,9827,1170,310,100,3,2.0,1.0,3,7,0,0,1,1,0,0,0,1
5863,13.82645049800261,6350,1030,270,80,5,2.0,1.0,3,7,0,0,1,1,0,0,0,0
22913,13.560618308335483,1228,1050,200,0,3,2.0,2.0,3,7,0,0,1,1,0,1,0,0
2443,13.279367126213993,1537,1140,220,20,3,2.5,2.0,3,7,0,0,1,1,0,1,0,0
5970,13.487006490992238,1048,940,240,0,3,2.5,2.0,3,8,0,0,1,1,0,1,0,0
6461,14.19051645858773,5388,2450,580,180,3,2.5,2.0,3,9,0,0,0,1,0,1,0,0
29762,14.470436525704022,54450,2340,830,470,3,2.5,1.0,4,9,0,0,0,0,0,1,0,0
25992,14.709964595229255,85289,1960,0,1490,4,3.0,1.0,4,8,0,0,1,0,0,0,0,0
14531,14.430696197054507,6659,3568,580,40,5,4.5,2.0,3,9,0,0,0,1,0,1,0,0
23837,14.845129975145433,15553,4210,1130,400,5,4.5,2.0,3,11,0,0,1,1,0,1,0,0
10919,13.815510557964274,11646,1430,620,1110,3,3.0,1.0,4,8,0,0,1,1,0,0,0,0
9266,14.81614243827218,10194,3060,580,0,4,3.0,1.0,3,9,0,0,1,1,0,0,1,0
25842,14.187074114396758,4950,2240,500,270,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0
30018,14.10668651967031,5572,2630,0,40,3,2.5,2.0,3,9,0,0,0,1,0,1,0,0
27640,14.077874822431765,3352,2160,430,190,3,2.5,2.0,4,8,0,0,0,1,0,1,0,0
23634,14.162640089059476,3402,2080,450,0,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0
28170,14.380824367014334,3559,2120,420,0,3,2.5,2.0,4,8,0,0,0,1,0,1,0,0
8540,13.955272500339433,3580,2010,450,460,3,2.5,2.0,4,9,0,0,0,1,0,1,0,0
2558,14.068601185646436,4691,2100,460,0,3,2.5,2.0,3,9,0,0,0,1,0,1,0,0
17270,13.955272500339433,3785,2160,460,40,3,2.5,2.0,4,9,0,0,0,1,0,1,0,0
21783,14.301018373745976,3290,2220,970,60,4,3.0,2.0,4,8,0,0,1,1,0,1,0,0
21711,14.372265113618665,3837,2120,660,310,4,4.0,2.0,4,8,0,0,1,1,0,1,0,0
6133,14.026581528044215,3115,1940,630,370,4,3.5,2.0,4,8,0,0,1,1,0,1,0,0
22982,14.403297222866392,3326,2160,980,60,4,3.0,2.0,4,8,0,0,1,1,0,1,0,0
2550,14.28551418721001,4295,3170,560,80,5,3.5,2.0,3,9,0,1,1,1,0,1,0,0
6170,14.392123922268269,4965,2810,590,130,4,2.5,2.0,4,9,0,0,0,1,0,1,0,0
23815,14.457364444136669,5358,2850,650,110,4,2.5,2.0,3,9,0,0,0,1,0,1,0,0
15982,14.346726871378,5260,3230,590,580,3,3.5,2.0,4,9,0,0,1,1,0,1,0,0
11888,14.256986103595471,5101,3210,710,80,4,3.5,2.0,3,9,0,1,0,1,0,1,0,0
25514,14.403297222866392,13748,3330,950,290,3,3.5,2.0,3,10,0,1,0,1,0,1,0,0
27650,14.349075668699754,14200,2860,780,190,4,2.5,2.0,3,10,0,1,0,1,0,1,0,0
25807,14.73180128983843,20023,3780,770,0,4,3.5,2.0,3,10,0,0,0,1,0,1,0,0
11693,14.73180128983843,5941,3130,750,410,4,3.5,2.0,4,11,0,0,1,1,0,0,1,0
11647,14.22097566607244,3600,2640,480,60,4,2.5,2.0,3,9,0,1,0,1,0,1,0,0
20614,14.108180171927094,4408,2110,440,260,3,2.5,2.0,3,9,0,0,0,1,0,1,0,0
17248,14.054527458434775,3200,2040,470,80,3,2.5,2.0,3,9,0,0,0,1,0,1,0,0
23642,14.09162599404459,3183,1890,420,180,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0
24206,14.137594057133388,2850,1630,390,120,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0
19574,13.715690222682063,2850,1440,310,130,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0
20603,14.380824367014334,6900,3620,850,360,4,4.0,2.0,3,11,0,0,0,1,0,1,0,0
16358,14.15910026235435,3420,2200,460,110,3,2.5,2.0,3,9,0,0,0,1,0,1,0,0
10660,14.400515579904516,4459,2270,470,80,4,3.0,2.0,3,9,0,0,0,1,0,1,0,0
8602,15.363073066680286,14993,4010,1910,740,5,5.5,1.0,3,12,0,1,1,1,0,0,1,0
18919,13.652991628466498,2000,1490,440,330,3,3.5,2.0,3,8,0,0,1,1,0,1,0,0
23213,13.842152488910695,2000,1360,420,340,3,3.5,2.0,3,8,0,0,1,1,0,1,0,0
2087,13.721199878493033,1975,1650,0,120,2,2.5,2.0,3,8,0,0,0,1,0,1,0,0
5447,13.670484785914017,3237,1700,0,140,3,2.5,2.0,3,8,0,1,0,1,0,1,0,0
20082,13.785051350479566,3534,1650,0,300,2,2.5,2.0,3,8,0,1,0,1,0,1,0,0
28247,13.592367006650065,1854,1490,600,160,2,2.5,2.0,3,8,0,0,1,1,0,1,0,0
3813,13.547631112808673,1834,1490,600,160,2,2.5,2.0,3,8,0,0,1,1,0,1,0,0
22426,13.77572968795243,1907,1540,590,190,2,2.5,2.0,3,8,0,0,1,1,0,1,0,0
10915,14.28551418721001,6202,2910,520,520,4,2.5,2.0,3,9,0,0,0,1,0,1,0,0
14227,14.26019637922572,3264,1830,410,250,4,2.5,2.0,3,7,0,0,0,1,0,1,0,0
8623,13.769466619462868,1929,1360,580,100,3,2.5,2.0,3,7,0,0,1,1,0,1,0,0
22725,14.364334609735769,3720,2120,0,120,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0
3023,14.22097566607244,4800,3080,680,490,4,2.5,2.0,3,9,0,1,0,1,0,1,0,0
12587,14.038654109278484,3830,2310,470,50,4,2.5,2.0,3,9,0,0,0,1,0,1,0,0
11293,14.04662227892766,4144,2290,440,30,3,2.5,2.0,3,9,0,0,0,1,0,1,0,0
5175,14.316285845876763,4000,2940,480,110,4,2.5,2.0,3,9,0,0,0,1,0,1,0,0
24003,14.436087045689384,3900,2310,470,50,4,3.0,2.0,3,9,0,0,0,1,0,1,0,0
3922,13.592367006650065,865,1110,250,30,2,2.0,2.0,3,8,0,0,1,1,0,1,0,0
13390,14.108180171927094,3162,1710,520,100,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0
21935,13.785051350479566,2555,1500,670,140,2,2.5,2.0,3,8,0,0,1,1,0,1,0,0
14533,13.701221411562146,1107,1230,640,0,2,2.0,2.0,3,8,0,0,1,1,0,1,0,0
13591,13.45166712454693,2772,1050,0,80,2,1.0,1.0,3,7,0,0,0,1,0,1,0,0
28479,13.830399170458024,3035,1760,0,130,2,2.5,2.0,3,8,0,0,0,1,0,1,0,0
26412,13.764217263576723,2959,2080,0,160,3,2.5,2.0,4,8,0,0,0,1,0,1,0,0
25891,13.67739725583464,2052,1240,0,80,3,1.5,2.0,3,8,0,0,0,1,0,1,0,0
481,13.652991628466498,2052,1240,0,80,2,1.5,2.0,4,8,0,0,0,1,0,1,0,0
3794,13.635187003832993,2052,1240,0,160,3,1.5,2.0,3,8,0,0,0,1,0,1,0,0
8632,13.997832114758229,2184,1440,500,100,3,2.5,2.0,4,7,0,1,0,1,0,1,0,0
8882,13.554145793829866,1651,1400,500,70,3,2.5,2.0,3,7,0,0,0,1,0,1,0,0
9665,13.554145793829866,1529,1400,500,70,3,2.5,2.0,3,7,0,0,0,1,0,1,0,0
5015,13.62918097977278,2090,1500,460,110,3,2.5,2.0,3,7,0,0,0,1,0,1,0,0
11353,13.864300722133706,2219,1440,500,100,3,2.5,2.0,3,7,0,1,0,1,0,1,0,0
642,13.604789526648622,1139,1450,700,80,3,2.5,2.0,3,7,0,0,1,1,0,1,0,0
12809,14.322328160332725,2147,2510,840,470,4,3.5,2.5,3,9,0,0,1,1,0,1,0,0
9301,14.322328160332725,2252,2430,790,530,4,3.5,2.5,3,9,0,0,1,1,0,1,0,0
21189,14.322328160332725,4396,1920,0,580,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0
8988,14.054527458434775,4008,2410,490,130,3,2.5,2.0,3,9,0,0,0,1,0,1,0,0
4077,14.346138809026444,5414,2260,450,230,3,2.5,2.0,3,9,0,0,0,1,0,1,0,0
21781,14.331323723241304,3475,2340,480,230,3,2.5,2.0,3,9,0,0,0,1,0,1,0,0
24261,14.093142294562554,3854,2340,480,230,3,2.5,2.0,3,9,0,0,0,1,0,1,0,0
136,14.237504968023648,4389,2290,490,330,3,2.5,2.0,3,9,0,0,0,1,0,1,0,0
7845,14.148763331958515,3828,1910,0,60,3,2.5,2.0,4,9,0,0,0,1,0,1,0,0
19118,13.955272500339433,2772,1890,0,40,3,2.5,2.0,3,9,0,0,0,1,0,1,0,0
29424,13.955272500339433,5539,1380,240,150,3,2.5,2.0,3,8,0,1,0,1,0,1,0,0
17995,13.772603056952997,2861,1830,410,300,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0
11057,14.221008998850229,5000,2850,610,30,4,2.5,2.0,3,9,0,0,0,1,0,1,0,0
14362,14.569282360340654,6967,3430,670,900,5,3.5,2.0,3,10,0,0,1,1,0,1,0,0
12544,14.7632999568978,6658,2400,420,540,5,3.5,1.0,3,11,0,0,1,1,0,1,0,0
16031,14.845129975145433,5950,2160,690,620,4,3.5,1.0,4,11,0,0,1,1,0,1,0,0
24981,14.946912669455374,8097,2370,660,840,4,3.0,1.0,4,11,0,0,1,1,0,1,0,0
1193,14.613017753848462,5000,3660,580,390,4,2.5,2.0,3,9,0,0,0,1,0,1,0,0
16016,14.637490610367188,5712,3660,580,470,5,3.5,2.0,3,9,0,0,0,1,0,1,0,0
615,14.643188631481825,5996,3140,480,600,5,3.5,2.0,3,10,0,0,1,1,0,1,0,0
6858,14.610762961461374,3825,2570,470,370,3,2.5,2.0,3,10,0,0,0,1,0,1,0,0
13148,14.644062375530423,6000,3400,760,400,4,3.5,2.0,3,11,0,0,1,1,0,1,0,0
10102,14.253765488895429,3600,2460,440,0,3,3.0,2.0,3,9,0,0,0,1,0,1,0,0
16557,14.808762330974558,7233,3850,690,250,4,4.0,2.5,3,10,0,1,0,1,0,1,0,0
25829,15.38412647587812,15111,2960,800,690,4,3.5,1.0,3,12,0,1,1,1,0,0,0,0
16882,14.85755249514399,10529,3680,930,420,4,4.5,2.0,3,11,0,1,1,1,0,1,0,0
2490,14.603967918328545,4615,2670,600,260,4,3.5,2.0,4,9,0,1,1,1,0,1,0,0
19427,14.592539222504922,4017,2560,830,360,4,3.5,2.0,3,9,0,1,1,1,0,1,0,0
438,14.108926162263815,9375,1720,270,220,3,3.0,1.0,3,7,0,0,0,1,0,1,0,0
12987,13.815510557964274,7825,1540,480,40,3,1.0,1.0,4,7,0,0,0,1,0,1,0,0
8129,14.115615150414612,5374,2640,650,320,5,3.5,2.0,3,8,0,0,1,1,0,1,0,0
1196,13.693342923990066,10530,2020,0,190,4,2.0,1.0,4,8,0,0,0,1,0,0,0,1
27241,13.554145793829866,9360,1460,560,0,4,3.0,1.0,4,7,0,0,1,1,0,0,0,1
10843,13.9108207377686,3552,1810,0,150,5,3.0,1.5,3,7,0,0,1,1,0,1,0,0
5665,13.526494262499357,1892,1240,220,0,2,2.5,2.0,3,7,0,0,1,1,0,1,0,0
11639,13.805460222110773,1199,1260,240,270,3,2.5,3.0,3,9,0,0,1,1,0,0,0,0
16943,13.527828485512494,921,1190,180,50,3,2.0,2.0,3,8,0,0,1,1,0,0,0,0
17128,13.592367006650065,1707,1190,180,50,3,2.0,2.0,3,8,0,0,1,1,0,0,0,0
18608,13.547631112808673,888,1200,340,0,3,2.0,2.0,3,8,0,0,1,1,0,0,0,0
14548,13.560618308335483,1135,1190,330,0,3,2.0,2.0,3,8,0,0,1,1,0,0,0,0
3249,13.521139497361697,7560,1650,0,500,2,2.0,1.0,3,7,0,0,0,1,0,0,0,0
12862,13.5985975564007,1362,1240,240,400,3,2.5,2.0,3,8,0,0,1,1,0,0,0,0
5904,13.790192749979985,8840,1110,550,220,3,3.0,1.0,5,7,0,0,1,1,0,1,0,0
21523,13.64709190633931,1063,1490,0,180,3,2.0,3.0,3,8,0,0,0,1,0,1,0,0
22195,13.463112170792803,15750,1540,0,240,4,2.0,1.0,4,6,0,0,0,1,0,0,0,0
26356,13.693342923990066,18100,1480,530,300,3,1.0,1.0,4,7,0,0,0,1,0,0,0,0
28614,14.054527458434775,6236,2440,400,0,4,2.5,2.0,3,7,0,0,0,1,0,1,0,0
1137,13.369223455335854,10090,1040,510,150,3,2.5,1.0,3,7,0,0,1,1,0,0,0,0
5509,13.487006490992238,5901,860,0,100,2,1.0,1.0,4,6,0,0,1,1,0,1,0,0
19754,14.0225247273486,10500,1470,420,140,3,2.5,1.0,3,7,0,0,1,1,0,0,0,0
24638,13.487006490992238,10800,1120,600,0,3,1.5,1.0,3,7,0,0,0,0,0,1,0,0
22525,13.604789526648622,11778,2320,310,0,5,2.5,2.0,4,8,0,0,0,1,0,1,0,0
25357,14.015180753092842,4161,2700,430,0,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0
24291,13.997832114758229,21577,2400,0,400,4,2.5,2.0,3,7,0,0,0,0,0,0,0,1
11892,13.764217263576723,28420,1350,570,120,4,2.5,1.0,3,8,0,0,1,1,0,1,0,0
10201,14.077874822431765,24393,780,1540,0,1,1.0,1.0,3,7,0,0,1,1,0,1,0,0
11535,13.871890891400382,5527,2200,400,220,3,2.5,2.0,3,7,0,0,0,1,0,1,0,0
11487,13.491164501140902,11753,2040,0,260,4,2.0,1.0,4,7,0,0,0,1,0,1,0,0
29726,13.370784735902808,1816,1120,230,30,3,2.0,2.0,3,8,0,0,1,1,0,1,0,0
20774,13.39239051461739,1575,1140,180,0,3,1.5,2.0,3,7,0,0,1,1,0,1,0,0
7949,13.312983737012978,6126,1720,440,0,3,2.5,2.0,4,7,0,0,0,1,0,1,0,0
27422,12.721885810807203,8400,1010,0,240,3,1.0,1.0,3,7,0,0,1,1,0,1,0,0
4993,13.060487973686241,7210,1010,500,70,4,1.5,1.0,3,7,0,0,1,1,0,1,0,0
19910,13.652991628466498,13200,1600,0,500,4,3.0,1.0,3,8,0,0,1,1,0,0,0,0
26125,14.511752943431523,6120,2290,0,40,4,2.0,1.5,3,8,0,0,1,1,0,1,0,0
2317,14.160540359668044,4080,2040,0,40,4,2.5,2.0,4,7,0,0,1,1,0,1,0,0
30118,14.511752943431523,3060,900,0,0,3,1.0,1.0,3,6,0,0,1,1,0,0,0,0
30117,14.511752943431523,3060,1070,460,190,3,3.0,1.0,3,7,0,0,1,1,0,1,0,0
13830,14.08706324848617,7017,970,0,0,2,1.0,1.0,3,6,0,0,0,1,0,0,0,1
22553,14.151982794585487,2160,2360,200,100,3,2.0,1.5,3,7,0,0,1,1,0,0,0,1
27188,14.133964289082808,4590,1350,0,300,3,3.0,1.5,5,7,0,0,1,1,0,1,0,0
14084,14.340239086899256,122839,1620,480,130,3,3.0,1.0,5,8,0,0,0,0,0,0,0,0
12162,12.86099861326992,11718,1120,530,0,3,2.0,1.0,5,6,0,0,0,0,0,0,0,0
3221,13.643535293224463,23280,1800,460,230,3,3.0,1.0,3,7,0,0,0,0,0,0,0,0
26525,13.70990001105124,1288,1350,490,140,3,2.5,3.0,3,8,0,0,1,1,0,1,0,0
5945,13.652991628466498,3098,1670,0,50,5,2.0,2.0,3,8,0,0,1,1,0,0,0,1
5464,13.579788224443204,1146,1040,360,0,3,1.5,2.0,3,7,0,0,1,1,0,0,0,0
2722,13.180632285528304,7444,1170,460,140,4,3.0,1.0,3,7,0,0,1,1,0,1,0,0
17664,13.028052697933088,8965,1220,520,80,3,2.0,1.0,4,7,0,0,0,1,0,1,0,0
29464,13.091904169919621,8482,1210,530,80,3,2.0,1.0,5,7,0,0,0,1,0,1,0,0
897,13.204864598916073,9720,1200,480,180,3,2.5,1.0,4,7,0,0,1,1,0,1,0,0
25849,13.190022025878143,8663,1880,480,490,4,2.5,2.0,4,8,0,0,0,1,0,1,0,0
21614,13.212661015385109,10301,1390,410,140,3,2.0,1.0,3,7,0,0,0,1,0,1,0,0
21740,13.38472764187182,9349,2619,435,250,3,2.5,2.0,4,8,0,0,0,1,0,1,0,0
21630,12.92391243868049,7514,1220,430,0,3,3.0,1.0,3,7,0,0,1,1,0,1,0,0
14335,13.217673557208654,8109,1250,0,0,3,2.0,1.0,3,5,0,0,1,1,0,0,0,1
2155,13.997832114758229,8108,4060,0,0,9,5.0,2.0,3,8,0,0,0,1,0,1,0,0
15991,13.142166004700508,8108,870,0,0,3,1.0,1.0,3,5,0,0,0,1,0,0,0,0
902,13.151922179645874,7280,980,460,390,3,2.0,1.0,4,7,0,0,1,1,0,0,0,0
25369,13.161199401189528,9600,980,460,60,3,1.5,1.0,4,7,0,0,1,1,0,0,0,0
24420,13.060487973686241,9641,920,380,0,2,1.5,1.0,3,7,0,0,1,1,0,0,0,0
2526,13.060487973686241,9642,920,380,0,2,1.0,1.0,3,7,0,0,1,1,0,0,0,0
9279,13.060487973686241,9600,920,380,0,2,1.5,1.0,3,7,0,0,1,1,0,0,0,0
1376,13.017002861746503,10208,920,380,60,2,1.5,1.0,5,7,0,0,1,1,0,0,0,0
12740,12.611537753638338,12150,850,0,150,2,1.0,1.0,3,6,0,0,0,0,0,0,0,1
1155,11.84939770159144,9480,780,0,0,2,1.0,1.0,4,6,0,0,0,1,0,0,0,0
4070,13.262125319779487,30960,1130,290,130,3,2.0,1.0,4,7,0,0,1,1,0,1,0,0
11826,13.652991628466498,7993,3690,0,150,9,5.5,2.0,3,8,0,0,0,1,0,1,0,0
27444,13.652991628466498,7829,3700,0,145,8,5.5,2.0,3,8,0,0,0,1,0,1,0,0
27265,13.710150042306449,7460,3960,270,0,4,5.5,2.0,3,8,0,0,0,1,0,1,0,0
1295,13.710150042306449,7200,3700,500,100,4,5.5,2.0,3,8,0,0,0,1,0,1,0,0
5036,13.527828485512494,7201,3720,500,0,4,5.5,2.0,3,8,0,0,0,1,0,1,0,0
20371,13.287877815881902,11250,2070,530,350,4,3.0,2.0,4,7,0,0,0,1,0,1,0,0
7569,13.217673557208654,10010,1360,0,580,4,3.0,1.0,4,7,0,0,1,1,0,1,0,0
13770,13.825411382641537,4800,1270,0,0,4,1.5,1.0,3,8,0,0,1,1,0,0,0,1
20376,13.42984807715229,4600,1310,440,190,5,3.0,1.0,3,7,0,0,1,1,0,1,0,0
5795,14.204168547756057,7200,1330,260,50,4,2.0,1.0,3,8,0,0,1,1,0,1,0,0
10767,13.560618308335483,5805,1440,0,70,3,2.0,1.0,3,7,0,0,1,1,0,0,0,1
1944,14.070346556010973,3598,1430,0,0,5,3.5,1.5,5,7,0,0,1,1,0,0,0,0
13283,13.864300722133706,3895,900,180,130,3,1.0,1.0,4,7,0,0,1,1,0,1,0,0
551,13.674522864663297,3371,1410,0,10,4,1.0,1.5,3,7,0,0,1,1,0,1,0,0
19341,13.779883380321124,3850,830,200,0,3,2.0,1.0,3,7,0,0,1,1,0,0,0,1
7680,13.560618308335483,3248,2300,240,140,5,2.0,1.5,3,7,0,0,1,1,0,1,0,0
3591,13.836293097146802,2979,1920,0,180,3,1.0,2.0,3,7,0,0,1,1,0,0,0,0
9946,13.515716767210085,2979,1800,240,0,3,2.5,1.5,3,7,0,0,1,1,0,0,0,1
17706,13.815510557964274,2963,1990,0,0,5,3.0,2.0,4,7,0,0,1,1,0,0,0,1
5749,13.413539339110365,1013,1120,200,0,3,3.0,2.0,3,8,0,0,1,1,0,0,0,0
22657,13.584109255076088,6524,1270,0,150,6,2.0,1.0,3,7,0,0,1,1,0,1,0,0
7019,13.480037821676145,1446,960,0,350,3,2.5,2.0,3,7,0,0,1,1,0,0,0,0
633,13.270783382522602,1449,670,0,0,3,2.0,1.0,3,7,0,0,1,1,0,1,0,0
16966,13.180632285528304,1332,960,0,0,3,2.0,2.0,3,7,0,0,1,1,0,0,0,0
17916,13.226723392728571,1332,620,0,0,3,2.0,1.0,4,7,0,0,1,1,0,1,0,0
18410,13.033750719047726,1170,840,0,20,3,2.0,2.0,3,7,0,0,1,1,0,0,0,0
4256,13.573438996764546,1355,1240,0,550,2,2.5,2.0,3,9,0,0,1,1,0,1,0,0
18741,13.652991628466498,1347,1240,0,550,2,2.5,2.0,3,9,0,0,1,1,0,1,0,0
21719,13.480037821676145,4155,880,160,220,3,2.0,1.0,3,7,0,0,1,1,0,1,0,0
2039,12.768541502448002,6600,1570,0,0,4,2.0,1.0,3,7,0,0,1,1,0,0,0,1
16066,14.001990124906893,8880,2130,0,400,5,3.0,1.5,4,8,0,0,1,1,0,1,0,0
29949,13.832367675030698,4800,1330,0,0,3,2.0,1.0,4,8,0,0,1,1,0,0,0,1
17701,13.579788224443204,4800,1300,180,0,4,3.0,1.5,3,7,0,0,1,1,0,0,0,0
6816,13.652991628466498,4908,1030,0,200,3,1.5,1.0,3,7,0,0,1,1,0,1,0,0
8069,13.658856747918897,4800,1490,0,140,3,1.5,1.5,3,8,0,0,1,1,0,1,0,0
27548,13.5985975564007,1091,1280,0,640,3,2.5,2.0,3,8,0,0,1,1,0,0,0,0
1573,13.710150042306449,6221,1000,250,0,4,2.0,1.0,3,7,0,0,1,1,0,1,0,0
27366,14.411596025681089,7500,1110,230,170,3,2.0,1.0,4,7,0,0,1,1,1,0,0,0
24286,13.670484785914017,8250,840,230,180,2,1.0,1.0,3,7,0,0,1,1,0,0,0,1
11283,13.64709190633931,7500,870,250,220,3,1.0,1.0,3,7,0,0,1,1,0,1,0,0
843,14.266586177324491,16400,1560,0,750,5,3.0,1.0,5,8,0,0,1,0,0,1,0,0
22290,13.279367126213993,7535,1590,0,340,3,2.5,1.5,5,6,0,0,0,1,0,0,0,0
6551,13.541073712262515,4350,1300,530,0,3,2.0,1.0,3,7,0,0,1,1,0,0,0,0
10322,14.449438378864247,5000,2130,180,60,3,3.5,2.0,3,9,0,0,1,1,0,1,0,0
10174,14.71159858252091,5000,2310,440,420,4,3.5,2.0,3,11,0,0,1,1,0,1,0,0
22951,13.8224861717007,5700,1400,240,0,3,1.5,1.5,3,7,0,0,1,1,0,0,0,1
10829,14.316285845876763,5700,1080,240,0,2,1.0,1.0,3,7,0,0,1,1,0,0,0,1
24804,14.470436525704022,5000,2170,0,40,3,3.0,2.0,3,9,0,0,1,1,0,1,0,0
21476,14.506154608306101,5000,2400,0,100,4,4.0,2.0,5,8,0,0,1,1,0,1,0,0
12841,13.737549016494562,5000,930,0,80,2,1.0,1.0,4,7,0,0,1,1,0,1,0,0
8463,14.71159858252091,5000,2800,580,490,5,3.5,2.0,3,8,0,0,1,1,0,1,0,0
19349,13.453104939316557,5000,1010,250,0,2,1.0,1.0,3,8,0,0,1,1,0,1,0,0
9277,14.122995257712235,5000,1680,0,60,3,2.5,2.0,5,7,0,0,1,1,0,1,0,0
8487,13.906264921232738,4000,1500,240,80,3,1.0,1.5,3,7,0,0,1,1,0,0,0,1
27510,14.253765488895429,5000,1150,310,170,5,4.0,1.5,5,7,0,0,1,1,0,1,0,0
16773,14.042646130548022,5000,1740,0,370,4,2.0,1.5,3,8,0,0,1,1,0,1,0,0
19792,13.67997716266908,5000,1030,0,0,2,1.0,1.0,3,7,0,0,1,1,0,0,0,1
5695,13.997832114758229,5000,1550,0,60,3,2.0,1.5,4,7,0,0,1,1,0,1,0,0
15331,14.732201209859756,5000,2520,640,1390,4,3.5,2.0,3,10,0,0,1,1,0,1,0,0
20858,12.594567910218538,9837,2160,570,280,4,3.5,1.0,4,9,0,0,1,0,0,1,0,0
16459,13.81049801614073,9929,1340,0,0,3,2.0,1.0,5,7,0,0,0,1,0,1,0,0
2337,14.115615150414612,14695,1670,0,480,2,1.0,1.5,5,7,0,0,1,1,0,1,0,0
23795,13.369223455335854,33750,1150,310,30,3,2.0,1.0,3,7,0,0,1,0,0,1,0,0
9666,14.386490104550012,9000,1800,560,0,4,3.0,1.0,3,8,0,0,1,1,0,1,0,0
16778,12.948009990259552,5650,800,0,60,2,1.0,1.5,5,6,0,0,0,1,0,0,0,0
7816,13.16158409055761,7267,1670,290,0,3,2.0,1.0,5,7,0,0,0,1,0,1,0,0
1119,12.959844447906553,5546,700,0,0,2,1.0,1.0,5,6,0,0,0,1,0,1,0,0
9852,14.331323723241304,5600,3220,510,60,5,2.5,2.0,3,10,0,0,0,1,0,1,0,0
29969,13.547631112808673,9000,1300,680,100,3,2.0,1.0,4,7,0,0,1,1,0,0,0,1
2815,13.837272049745787,7706,1130,0,0,3,2.0,1.5,4,6,0,0,1,1,0,0,0,1
29404,13.544357787463703,8096,1560,0,0,3,2.5,1.0,4,6,0,0,0,1,0,0,0,1
18619,14.006130917572923,7201,1180,530,130,3,3.0,1.0,5,7,0,0,1,1,0,0,0,0
20800,13.726679344257658,7452,1180,440,130,4,3.0,1.0,5,7,0,0,1,1,0,0,0,0
9434,16.08763644347361,21587,3840,1180,1030,3,4.0,2.0,3,12,1,0,1,1,0,1,0,0
29623,12.560244459250788,10710,1120,0,310,5,1.5,1.0,4,7,0,0,1,0,0,1,0,0
25271,13.42984807715229,3921,2014,420,36,4,2.5,2.0,3,7,0,0,0,1,0,1,0,0
10690,13.264105965700368,4511,2014,420,36,4,2.5,2.0,3,7,0,0,0,1,0,1,0,0
20471,15.009433026436708,13331,2480,460,640,3,3.0,2.0,3,9,1,0,1,1,0,1,0,0
24456,14.316285845876763,5500,1960,0,570,4,2.5,1.5,4,8,0,0,1,1,0,1,0,0
20312,14.115615150414612,8580,1760,0,210,3,2.5,1.0,4,7,0,0,1,1,0,1,0,0
2538,13.725585850436287,9780,1560,0,60,3,2.0,2.0,3,7,0,0,1,1,0,1,0,0
536,14.140488415159751,10357,1510,400,400,5,3.0,1.0,3,7,0,0,1,1,0,1,0,0
17439,13.815510557964274,6628,1510,270,0,2,1.0,1.0,3,8,0,0,0,1,0,0,0,1
21649,13.748301808270824,5252,1060,220,0,2,1.0,1.0,3,8,0,0,1,1,0,0,0,1
18051,13.710150042306449,4283,1570,0,160,4,2.0,2.0,5,7,0,0,0,1,0,1,0,0
26167,13.845069360205818,7353,2140,0,150,6,3.0,1.0,3,8,0,0,1,1,0,1,0,0
